"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"4881544",0,0,2010,"5800","4","2","4","08",0,1,"A",,,,,,1800,9,"E","I","A","NORTH BEALE RD","SHAD RD",0,,"Y","2011-12-19",9285,"2010-09-14",1525,"17390",,"2","9","0","2",,"1","041","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.58386,39.12916
"4881560",-121.544290881,39.12789553,2010,"5800","4","4","4","09",0,1,"A",,,,,,900,9,"D","C","A","NORTH BEALE RD","WOODLAND DR",100,"E","N","2011-11-18",9285,"2010-09-09",854,"016968",,"1","9","0","2",,"1","041","-","N",,0,0,,,0,,,,"N",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.54343,39.12769
"4884172",-121.590443202,39.150395164,2010,"5801","0","7","1","08",1,0,"A",,,,,,1800,9,"E","I","A","D ST","14TH ST",0,,"Y","2012-01-25",5801,"2010-09-05",1609,"305","5801","5","3","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","A","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","MARYSVILLE","YUBA","CA",0,0
"4888248",0,0,2010,"5800","5","3","3","09",0,3,"A",,,,,,1800,9,"D","C","A","RIVER OAKS BL","PLUMAS LAKE BL",528,"S","N","2011-10-10",9285,"2010-09-15",1737,"18340",,"2","9","0","3",,"2","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","A","0","Y","A","01",0,1,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.55024,39.01868
"4888264",0,0,2010,"5800","5","1","3","01",0,1,"A",,,,,"Y",2400,9,"E","J","A","TEXAS HILL RD","OLD DOBBINS RD",114,"S","N","2011-10-10",9285,"2010-09-13",2115,"17393",,"2","9","0","3",,"2","008","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","D","D","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.13145,39.22165
"4888272",-121.54495545,39.097859413,2010,"5800","3","2","4","08",0,1,"A",,,,,,1200,9,"E","I","A","RT 70","OLIVEHURST AV",2323,"S","N","2011-10-19",9285,"2010-09-21",902,"18340",,"1","9","0","1",,"1","020","-","Y","YUB",3,70,"-","R",8.84,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","A","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.54485,39.09786
"4888288",-121.591775391,39.179164602,2010,"5800","3","6","4","08",0,1,"A",,,,,,2100,9,"E","I","A","RT 70","SILVA AV",734,"S","N","2011-10-19",9285,"2010-09-18",1915,"17393",,"2","9","0","1",,"1","060","-","Y","YUB",3,70,"-","-",16.86,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","D","D","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.59147,35.17824
"4888315",-121.543312216,38.977765984,2010,"5800","3","1","4","12",0,1,"A",,,,,,1200,9,"D","C","A","RT 70","FEATHER RIVER BL",0,,"Y","2011-10-27",9285,"2010-09-20",1043,"17390",,"1","9","0","1",,"1","020","-","Y","YUB",3,70,"-","R",0.354,"I","5","E","Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.54246,38.9779
"4888639",-121.594318589,39.145602856,2010,"5801","0","6","4","01",0,3,"A",,,,,"Y",2100,9,"C","C","A","10TH ST","G ST",0,,"Y","2011-10-20",5801,"2010-09-18",1847,"314","5801","5","3","0","0",,"0","WEST","-","Y","YUB",3,20,"-","-",0.76,"H","-","W","Y",2,"A","-",23152,"A","N","A","H","-","B","A","0","Y","A","01",0,0,3,0,0,0,0,0,0,"-","-","MARYSVILLE","YUBA","CA",0,0
"4894397",-121.523309953,39.19814066,2010,"5800","4","5","4","05",0,1,"A",,,,"Y",,1500,9,"A","C","A","RT 20","W HOLLYWOOD BL",2640,"W","N","2011-10-12",9285,"2010-09-24",1200,"16343",,"1","9","0","2",,"2","062","-","Y","YUB",3,20,"-","-",6.52,"H","-","E","Y",2,"A","-",21650,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","YUBA","CA",-121.52709,39.19565
