"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"2488948",0,0,2006,"0900","4","7","3","12",0,1,"B",,,,,,1800,2,"D","C","A","EL DORADO HILLS BL","HARVARD WY",0,,"Y","2006-06-20",9245,"2006-02-19",1515,"01161",,"2","9","0","2",,"1","012","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2490606",-120.98952568,38.6883087158,2006,"0900","4","4","3","01",0,1,"A",,,,,"Y",2100,2,"F","A","A","CAMERON PARK DR","CAMERADO DR",189,"N","N","2006-06-20",9245,"2006-02-16",1822,"01327",,"2","9","0","2",,"1","012","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","-","H","-","D","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2490610",0,0,2006,"0900","5","3","4","09",0,1,"A",,,,,,900,2,"D","C","A","PENNIMAN DR","SERRANO PKY",0,,"Y","2006-06-20",9245,"2006-02-22",725,"00912",,"1","9","0","3",,"2","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2490622",-120.863991957,38.6823196411,2006,"0900","4","6","4","01",0,1,"B",,,,,"Y",2400,2,"E","I","A","PLEASANT VALLEY RD","MOTHER LODE DR",1637,"E","N","2006-06-20",9245,"2006-02-18",2115,"10717",,"2","9","0","2",,"1","037","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","B","H","-","D","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2491290",-120.143617118,38.799242121,2006,"0900","2","3","3","05",0,2,"D",,,,,,1500,2,"A","C","A","RT 50","FIR ST",140,"W","N","2006-06-23",9245,"2006-02-15",1215,"01084",,"1","9","0","1",,"1","160","-","Y","ED",3,50,"-","-",58.18,"H","-","E","Y",2,"A","-",21650,,"N","C","H","-","A","D","0","Y","D","22",0,1,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2491349",0,0,2006,"0900","4","4","3","12",0,2,"B",,,,,,2400,2,"D","C","A","EL DORADO HILLS BL","HARVARD WY",0,,"Y","2006-06-16",9245,"2006-02-16",2110,"01038",,"2","9","0","2",,"1","012","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","07",0,1,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2491353",-120.220579315,38.782278042,2006,"0900","2","6","4","03",0,1,"B",,,,,,1800,2,"C","C","A","RT 50","WRIGHTS LAKE RD",3168,"W","N","2006-06-27",9245,"2006-02-18",1510,"01038",,"2","9","0","1",,"1","170","D","Y","ED",3,50,"-","-",53.35,"H","-","W","Y",2,"A","-",22350,,"N","C","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2491357",-120.157721243,38.7869548,2006,"0900","2","6","4","03",0,1,"D",,,,,,1800,2,"E","I","A","RT 50","WRIGHTS LAKE RD",16368,"E","N","2006-07-17",9245,"2006-02-18",1620,"01038",,"2","9","0","1",,"1","170","-","Y","ED",3,50,"-","-",57.01,"H","-","E","Y",1,"A","-",22350,,"N","C","H","-","A","D","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2492517",-120.255320963,38.779309726,2006,"0900","2","6","4","03",0,1,"B",,,,,,2100,2,"C","C","A","RT 50","SILVER FORK RD",12144,"E","N","2006-07-17",9245,"2006-02-18",1830,"01038",,"2","9","0","1",,"1","170","D","Y","ED",3,50,"-","R",51.35,"H","-","W","Y",2,"A","-",22350,,"N","C","H","-","D","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2492549",-120.212275054,38.78561372,2006,"0900","2","7","3","03",0,1,"B","Y",,,,,1800,2,"C","E","E","RT 50","WRIGHTS LAKE RD",150,"W","N","2006-07-17",9245,"2006-02-19",1530,"01038",,"2","9","0","1",,"1","170","D","Y","ED",3,50,"-","-",53.89,"H","-","W","Y",3,"A","-",22350,,"N","C","H","-","A","D","0","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2492970",0,0,2006,"0900","4","6","4","05",0,1,"A",,,,,,1800,2,"E","I","A","SLY PARK RD","PARKWOOD DR",280,"S","N","2006-06-17",9245,"2006-02-18",1700,"01327",,"2","9","0","2",,"1","043","-","N",,0,0,,,0,,,,"Y",1,"A","-",21650,,"N","C","H","-","A","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2493021",-120.595572126,38.7567405701,2006,"0900","4","5","3","03",0,1,"A",,,"Y",,"Y",1800,2,"F","A","A","PONY EXPRESS TRL","GILMORE RD",4224,"E","N","2006-06-19",9245,"2006-02-24",1710,"8982",,"2","9","0","2",,"1","025","-","N",,0,0,,,0,,,,"N",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2493029",-120.826853365,38.691897483,2006,"0900","5","3","4","03",0,2,"A",,,,,,1500,2,"C","C","A","RT 49","COMMERCE WY",0,,"Y","2006-06-27",9245,"2006-02-15",1315,"10315",,"1","9","0","3",,"2","003","-","Y","ED",3,49,"-","-",11.073,"I","5","S","N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2493037",-120.620977485,38.7498703003,2006,"0900","4","2","3","03",0,1,"A",,,,,,900,2,"E","I","A","PONY EXPRESS TRL","ANDREWS LN",210,"E","N","2006-06-05",9245,"2006-02-21",650,"12720",,"1","9","0","2",,"1","025","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","C","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","EL DORADO","CA",0,0
"2496802",0,0,2006,"0901","0","3","3","09",0,2,"A",,,,,,1200,2,"D","C","A","PLACERVILLE DR","POWER POLE EL597",152,"E","N","2006-06-20",901,"2006-02-22",1020,"237","0901","5","2","0","0",,"0","PP1","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","D",,0,1,1,0,0,0,0,0,0,"-","-","PLACERVILLE","EL DORADO","CA",0,0
"2496845",-120.831410356,38.7328643799,2006,"0901","0","1","4","09",0,1,"A",,,,,,1200,2,"D","C","A","PLACERVILLE DR","PIERROZ RD",126,"W","N","2006-06-21",901,"2006-02-06",1045,"231","0901","5","2","0","0",,"0","PP1","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A",,0,0,1,0,0,0,0,0,0,"-","-","PLACERVILLE","EL DORADO","CA",0,0
"2496869",-120.795123024,38.7274360657,2006,"0901","0","1","4","22",0,1,"A",,"Y",,,,1800,2,"G","G","A","CEDAR RAVINE RD","THOMPSON WY",0,,"Y","2006-08-02",901,"2006-02-13",1744,"252","0901","5","2","0","0",,"0","PP2","-","N",,0,0,,,0,,,,"N",2,"B","-",0,,"N","B","H","-","B","D","0","Y","L",,0,0,1,0,0,0,1,0,0,"-","-","PLACERVILLE","EL DORADO","CA",0,0
