"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"6802400",-121.5365331,38.5534051,2015,"5704","0","2","4","03",0,2,"B",,,,,,1500,1,"C","C","A","JEFFERSON BL","MANCHESTER ST",0,,"Y","2015-02-25",5704,"2015-01-27",1320,"00165",,"5","4","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","08",0,0,2,0,0,0,0,0,0,"-","-","WEST SACRAMENTO","YOLO","CA",0,0
"6802359",-121.7009331,38.551105,2015,"5701","0","4","4","09",0,1,"A",,"Y",,,,2100,1,"H","G","A","CHILES RD","ENSENADA DR",0,,"Y","2015-02-25",5701,"2015-01-08",1815,"105","9","5","5","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","C","D","0","Y","A","08",0,0,1,0,0,0,1,0,0,"-","-","DAVIS","YOLO","CA",-121.701,38.5511
"6802355",-121.7749783,38.5464951,2015,"5701","0","1","4","03",0,1,"A",,,,,,1800,1,"C","C","A","RUSSELL BL","EISENHOWER ST",50,"E","N","2015-02-25",5701,"2015-01-05",1551,"94","1","5","5","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","DAVIS","YOLO","CA",-121.77497,38.54636
"6802354",-121.7522431,38.560855,2015,"5701","0","3","4","17",0,1,"A",,"Y",,,,1200,1,"D","G","A","COVELL BL","OAK AV",0,,"Y","2016-04-06",5701,"2015-01-07",1039,"91","4","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21451,"A","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","DAVIS","YOLO","CA",0,0
"6802322",0,0,2015,"5704","0","5","3","05",0,1,"A",,,,,,600,1,"F","I","A","SOUTHPORT PKWY","LAKE WASHINGTON BL",1320,"S","N","2015-02-25",5704,"2015-01-30",448,"142",,"5","4","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",1,"A","-",21651,"A","N","A","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","WEST SACRAMENTO","YOLO","CA",0,0
"6802321",-121.5139782,38.5831379,2015,"5704","0","5","4","05",0,1,"A",,"Y",,,,2100,1,"D","G","A","5TH ST","WEST CAPITOL AV",250,"N","N","2015-02-25",5704,"2015-01-23",1812,"00116",,"5","4","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",21650,,"N","A","H","-","C","D","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","WEST SACRAMENTO","YOLO","CA",0,0
"6801601",-121.6941431,38.556515,2015,"5701","0","5","4","03",0,1,"A",,,,,,1200,1,"C","C","A","MACE BL","2ND ST",0,,"Y","2016-04-06",5701,"2015-01-16",1125,"94","7","5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","DAVIS","YOLO","CA",0,0
"6801482",-121.7319031,38.5429351,2015,"5701","0","7","4","05",0,1,"A",,"Y",,,,300,1,"H","G","A","RICHARDS BL","RT 80",0,,"Y","2016-09-22",5701,"2015-01-18",50,"91","8","5","5","0","0",,"0","004","-","Y","YOL",3,80,"-","-",0.451,"R","4","E","N",2,"A","-",21650,,"N","A","H","-","C","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","EO","DAVIS","YOLO","CA",0,0
"6801106",-121.7928848,38.6776051,2015,"5703","0","5","3","21",0,1,"A",,"Y",,,,2100,1,"D","G","A","W MAIN ST","COTTONWOOD ST",42240,"E","N","2015-02-27",5703,"2015-01-09",1843,"2927","52","5","4","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",22106,,"N","A","H","-","C","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","WOODLAND","YOLO","CA",0,0
"6799547",-121.7902187,38.6775901,2015,"5703","0","6","4","03",0,1,"A",,"Y",,,,1200,1,"D","G","A","W MAIN ST","CALIFORNIA ST",444,"W","N","2015-03-30",5703,"2015-01-10",935,"2865","52","5","4","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,1,0,0,"-","-","WOODLAND","YOLO","CA",0,0
