,demogr1_walk,demogr1_cycle,demogr2_walk,demogr2_cycle,demogr3_walk,demogr3_cycle,demogr4_walk,demogr4_cycle,
county1,16.29891976,1.74593074,12.13290676,0.181590494,20.3327367,3.108253683,18.68078862,2.847775045,2027
county2,22.11053775,2.235740737,22.78976467,1.785364909,23.88242109,2.47220349,27.6564893,3.210273982,
county3,36.69359545,4.15901605,43.05513308,5.004897209,41.22418982,4.857781042,43.04947759,5.190229822,
county4,33.93530611,3.003369115,38.12123288,2.948860274,38.53863994,3.80108123,42.60976585,3.879978713,
county5,47.0459634,31.20630766,46.00198276,28.85738916,50.72331461,53.94508611,51.94360811,37.81896924,
county6,25.41750586,2.011228516,32.40110811,2.713777027,30.5700458,2.829440927,33.37849752,3.492496383,
