"","male.Demogr.1","female.Demogr.1","male.Demogr.2","female.Demogr.2","male.Demogr.3","female.Demogr.3","male.Demogr.4","female.Demogr.4","",""
"ageCat8","0.999988241313539","1.00012218401973","0","0","0.997496294681709","0.999881284353297","0.999014195793943","0.999575674450534","",""
"","","","","","","","","","",""
"ageCat1","0.999995715203307","0.999740942377482","0","0","0.999984823196658","1.00028221590151","0.999861852413672","1.00038263690557","relative.cycle.speed",""
"ageCat2","0.999952297637391","0.999922385637556","1.00117321447176","1.0021193991032","0.999914932818301","1.00021388987267","1.0001544500364","1.00001131392368","",""
"ageCat3","0.999949335206969","1","1.00127889330404","1","0.999910801359557","1","1.0001422096869","1","",""
"ageCat4","0.999978969382568","1.00002449613991","1.00177087618621","1.00204980408096","1.00008288305788","0.999867184925477","1.00009797517962","1.00027660238102","",""
"ageCat5","0.999989686703963","0.999901417993884","1.00230149676084","1.00202999648247","0.999745919798617","0.999746358843741","1.00005306581019","1.00009797517962","",""
"ageCat6","1.00000832552046","0.99992684811717","1.0017348594088","1.00194931773879","1.00030472613362","1.00025773313701","1.00024640485896","1.00031469455015","",""
"ageCat7","1.00003290102593","0.999991616538305","0","0","0.999890740365282","0.999528920473337","0.999977466928605","1.00041550020084","",""
"ageCat8","1.00008285004341","0.999935475299746","0","0","0.999620188045227","0.999185488579618","0.999740414230326","1.00009797517962","",""
"","","","","","","","","","",""
"ageCat1","0.272130335029636","0.268163215274933","0.262114634255064","0.240940949485427","0.301789220430699","0.264640606356329","0.238163140643505","0.240168234890037","relative.walk.time","SAC"
"ageCat2","1.26185142634451","1.33228911942888","1.51872382599386","1.51752983717755","1.32640847167216","1.30633722341435","1.3291547103685","1.39058442790025","",""
"ageCat3","0.833901879468551","1","0.859659093053134","1","0.854128015546084","1","0.817485787910076","1","",""
"ageCat4","0.76047779940778","0.868509309734","0.780508340384149","0.946071507412841","0.734224301438563","0.888931500937186","0.721792946478464","0.878661024133345","",""
"ageCat5","0.766211055187569","0.888694892036849","0.801217964777191","0.998874982257727","0.686680729704656","0.858702934254829","0.74913597205913","0.88367840076117","",""
"ageCat6","0.670170171427804","0.763981740268543","0.650022992472393","0.806036853482957","0.616724500911459","0.718674146161712","0.567546843648016","0.760176892739313","",""
"ageCat7","0.546968082844055","0.590123949988011","0.571612552163755","0.694366416101778","0.523104793758858","0.522506463753249","0.502188766774323","0.56903174512599","",""
"ageCat8","0.480569836298978","0.59437364297072","0.610361595812386","0.654453218350529","0.428642754993187","0.557511054702322","0.476157825618347","0.478326960932486","",""
"","","","","","","","","","",""
"ageCat1","0.423522937656035","0.212635676282809","0.387074455323291","0.159186921326167","0.522712437959279","0.251099225648095","0.392129377846979","0.115096210817218","relative.cycle.time",""
"ageCat2","1.53154935312975","0.850954587025398","1.59310125111908","0.858939442794032","1.73601680076354","0.823350981517458","1.77759656579272","0.871395319179533","",""
"ageCat3","2.0771954142451","1","1.94521339318066","1","2.16852090465087","1","2.22194246771388","1","",""
"ageCat4","1.65321746025995","0.623099788832035","1.5258887789615","0.538568275107918","1.7465308594395","0.604301053315795","1.88023826914098","0.698449389345547","",""
"ageCat5","1.25930883197473","0.515648670279465","1.41703131074848","0.569964723676908","1.34999912301337","0.522926159478793","1.53041522670694","0.569363674415901","",""
"ageCat6","0.995900923243843","0.421719097194617","1.02240023477382","0.468881825118614","1.08999687205424","0.459995860642481","1.05524952814349","0.452224807508957","",""
"ageCat7","0.874848953380299","0.385837823494238","0.966612664634482","0.407459983680497","1.00798685949275","0.371229830689064","1.0235679988403","0.408776772756435","",""
"ageCat8","0.772130510780619","0.438240440814344","0.634672127648995","0.515262322381381","0.656692610865504","0.35266544570293","0.804454990418645","0.337971545083842","",""
"","","","","","","","","","",""
"ageCat1","1.0000485837805","0.999859509284361","1.00023799611009","0.999782642629883","1.00003626172921","1.00014608185061","1.0001027929781","1.00017834221356","relative.walk.speed",""
"ageCat2","0.999995726993397","0.999974634321765","0.999929550151845","1.00003792411815","0.999991421025818","1.00003426707844","1.00008580440822","1.00009076404512","",""
"ageCat3","0.999994066032784","1","0.999981378710942","1","0.999948064296807","1","1.00000325484126","1","",""
"ageCat4","1.00002889659586","1.000025762072","1.00014013313605","1.00007427628513","1.00004987415241","1.00000827419874","1.00012123914027","1.00009724681511","",""
"ageCat5","1.00001205441951","1.00005586126039","1.00005048641168","1.00004633870266","0.999997518356521","0.999991818002186","0.999981620890845","1.0001339834585","",""
"ageCat6","1.00006970528247","1.00001788822908","1.0001609768524","0.999920507712497","1.00002573279115","1.00005286825918","1.00020165217169","1.00007746055349","",""
"ageCat7","1.00010955154551","0.999968110488078","1.00015671846264","1.00018246777905","1.0001097615941","1.00009480906383","0.999950107097889","1.00009386798861","",""
