,demogr1_walk,demogr1_cycle,demogr2_walk,demogr2_cycle,demogr3_walk,demogr3_cycle,demogr4_walk,demogr4_cycle,
county1,16.08936975,1.76357679,14.09793948,1.167305476,18.99832547,2.487897184,18.39808652,2.608076084,S3
county2,22.33377313,2.285237854,24.2273855,3.055877863,24.36978723,2.887787739,26.82176958,3.1988873,
county3,39.66692116,4.758458627,43.35572622,5.660962631,43.48027725,5.346752966,44.48610502,5.818463811,
county4,32.80859994,2.940748611,36.48055926,4.357024115,36.19249509,3.766583598,41.95095046,4.420813294,
county5,49.39483396,24.18277909,50.73121069,23.39196323,51.25199172,44.13238522,53.18576356,30.51498125,
county6,23.85790606,2.195704948,28.68561947,2.615884956,29.68292942,2.820803878,31.1740431,3.290176988,
