"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"90245086",-121.3696681,38.6176594,2015,"3400","4","7","4","08",0,1,"B",,,,,,900,12,"E","I","A","MARCONI AVE.","NORRIS AVE",150,"W","N","2016-08-15",9250,"2015-12-06",840,"015577",,"1","9","0","2",,"1","042","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","B","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90196275",-121.3439431,38.687765,2015,"3400","4","2","1","11",1,0,"A","Y",,,,,2400,11,"G","B","B","ELKHORN BLVD.","ANDREA BLVD.",0,,"N","2016-06-07",9250,"2015-11-24",2227,"017862",,"3","9","0","2",,"1","014","-","N",,0,0,,,0,,,,"Y",3,"A","-",21950,"B","N","A","H","-","C","A","0","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90180851",0,0,2015,"3404","2","1","1","03",1,0,"A",,,"Y","Y",,2400,12,"C","C","A","US-50 EASTBOUND","11TH ST",116,"E","N","2016-05-17",9252,"2015-12-14",2200,"018407",,"3","7","0","1",,"2","150","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","C","D","0","Y","G","25",0,0,0,0,0,0,0,1,0,"-","-","SACRAMENTO","SACRAMENTO","CA",-121.49917,38.56499
"90177659",-121.3290241,38.6607508,2015,"3400","4","2","4","10",0,1,"A","Y",,,,,2100,12,"G","B","F","MADISON AVENUE EASTBOUND","MANZANITA AVENUE",455,"W","N","2016-05-11",9250,"2015-12-22",2015,"16290",,"2","9","0","2",,"1","024","-","N",,0,0,,,0,,,,"N",2,"A","-",21952,,"N","A","H","-","C","D","0","Y","A","01",0,0,1,0,1,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.32926,38.66053
"90177455",0,0,2015,"3404","1","4","1","08",1,1,"B",,,,"Y",,900,12,"E","I","A","I-5 S/B","FRUITRIDGE RD",160,"S","N","2016-09-12",9252,"2015-12-10",605,"014699",,"1","7","0","1",,"2","107","C","Y",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","B","H","-","C","D","0","Y","G","25",0,1,0,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",-121.5215,38.5247
"90174338",0,0,2015,"3400","1","4","1","08",1,0,"A",,,,,,2400,12,"E","J","A","I-80 E/B TO GREENBACK LANE","GREENBACK LN",1162,"W","N","2016-05-06",9250,"2015-12-31",2323,"019169",,"3","9","0","1",,"2","184","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","D","D","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.20199,38.4049
"90162375",0,0,2015,"3400","4","3","1","01",1,0,"A",,,,,"Y",300,12,"E","I","A","I-80 W/B FROM WATT AVE. S/B","I-80 W/B",577,"N","N","2016-04-21",9250,"2015-12-23",145,"017819",,"3","9","0","2",,"1","011","-","Y",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.38316,38.64718
"90161350",0,0,2015,"3400","4","3","1","03",1,0,"A",,,"Y",,,1500,10,"E","I","A","MADISON AVENUE","EDGERLY WAY",57,"E","N","2016-04-20",9250,"2015-10-28",1427,"16290",,"2","9","0","2",,"1","024","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","02",0,0,0,0,0,0,0,1,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.32074,38.66313
"90157209",0,0,2015,"3400","4","1","1","08",1,0,"A","Y",,,,"Y",2500,12,"G","B","E"," ELKHORN BLVD W/B","22ND ST",716,"W","N","2016-04-13",9250,"2015-12-14",2500,"018725",,"4","9","0","2",,"1","064","-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"F","A","H","-","D","D","0","Y","D","22",0,0,0,1,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.41763,38.69078
"90148073",-121.4138169,38.4634538,2015,"3400","3","6","1","01",1,5,"B",,,,,"Y",600,10,"C","C","A","SR-99 SOUTHBOUND","CALVINE ROAD",2589,"N","N","2016-03-30",9252,"2015-10-17",415,"019793",,"3","9","0","1",,"2","191","-","Y",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","B","H","-","C","D","0","Y","A","01",5,0,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.41409,38.4639
