"","male.Demogr.1","female.Demogr.1","male.Demogr.2","female.Demogr.2","male.Demogr.3","female.Demogr.3","male.Demogr.4","female.Demogr.4","",""
"ageCat1","0.445428943766584","0.49737516734987","0","0","0.520272219819105","0.679032530510283","0.413570064338501","0.334073309012001","relative.walk.time","ELD"
"ageCat2","2.06829110093204","2.36637944364451","0","287.239130434783","1.93852943971947","1.70554254793827","1.90249628578157","2.20412824185296","",""
"ageCat3","0.907694680979029","1","0","1","0.976981038571829","1","1.07624336653067","1","",""
"ageCat4","0.842464545980198","0.773535630005934","0","0","0.774757625683614","0.797044255292667","1.01097921717242","0.888744737866752","",""
"ageCat5","0.803350884861127","0.751776487898943","278.395833333333","0","0.736052342112796","0.624541450458552","0.647709465135776","0.691823158989178","",""
"ageCat6","0.630209182421404","0.728324513543662","0","0","0.481195235468939","0.765344518848601","1.41038541545806","1.06694298847137","",""
"ageCat7","0.549611702359228","0.590754663664502","115.477157360406","75.6996336996337","0.283818868627655","0.65179318634421","0.394828303127166","0.348234842739142","",""
"ageCat8","0.608161667191731","0.514206196946719","32","0","0.38863621095498","0.522624711734976","0.475309251805192","0.785752506428196","",""
"","","","","","","","","","",""
"ageCat1","0.763258504315135","0.266903912765043","0","0","0.320655379935501","0.294246387423256","0.780967665554053","0.17869155529063","relative.cycle.time",""
"ageCat2","3.31623585445013","1.70876656108489","0","28.7173913043478","4.52206358116788","1.65234038789619","6.0197323422761","3.56741937714136","",""
"ageCat3","1.84410711219357","1","0","1","2.75969107397704","1","3.19815249173911","1","",""
"ageCat4","0.804345717940825","0.305757209958396","0","0","0.154786950645179","0.305014310379103","1.42373199631946","0.842209457355607","",""
"ageCat5","0.556218614786372","0.251576360330251","0","0","0.976755688793156","0.32430331588595","1.07367228483158","0.422854199152059","",""
"ageCat6","0.585445713630557","0.228637675262296","0","0","0.176683201373726","0.534502597384332","1.02121788111064","0.900013629935788","",""
"ageCat7","0.55491777703852","0.180289653633534","0","1.40659340659341","0.734456133816557","0.017955689490324","0","0.342862787598295","",""
"ageCat8","0.389939317717743","0.104468752353267","106.609195402299","0","0.531074854571754","0.32566764593918","0.181102473100107","0","",""
"","","","","","","","","","",""
"ageCat1","0.999868926188064","1.00054745473403","0","0","1.00013386962107","1.0015205923292","0.99995634383677","1.00003166002659","relative.walk.speed",""
"ageCat2","1.00000555377504","1.00004208208676","0","299.477787027927","1.00004058220962","1.00031169725075","0.999783812151305","0.999831278443511","",""
"ageCat3","1.00009481083965","1","0","1","1.0000582720881","1","0.999993699731077","1","",""
"ageCat4","0.999821355816304","0.999936496834495","0","0","1.00056186073367","1.00032908032963","0.999553189948932","0.999811707785049","",""
"ageCat5","1.00007183673102","1.00012390498132","299.483648881239","0","1.00032634064023","1.00041144436338","0.999596448414534","1.00010819583088","",""
"ageCat6","0.999836357704053","0.999811788245291","0","0","1.00073790967616","1.00050232686659","1.00033311313422","1.00011828579611","",""
