,demogr1_walk,demogr1_cycle,demogr2_walk,demogr2_cycle,demogr3_walk,demogr3_cycle,demogr4_walk,demogr4_cycle,
county1,15.57423208,2.284014007,16.01565711,1.858434954,16.26229617,1.739259487,19.24835087,2.012209021,S2
county2,24.64258622,2.863129764,22.86031629,2.411782845,22.26965813,2.298616747,24.04396771,2.431101068,
county3,44.20020216,6.084293524,41.59733138,5.267279615,37.21253576,4.075270479,38.25367629,3.769395797,
county4,40.23158976,3.789081836,37.06748819,3.614791009,30.7469773,2.79681318,30.64306705,2.757297287,
county5,52.60854993,51.02463411,52.98437593,23.18816854,47.19955642,17.84191752,45.74877028,23.67845808,
county6,30.3028048,2.918945641,27.96069714,2.563861958,25.27312918,1.976531892,23.85232834,1.815216577,
