"","male.Demogr.1","female.Demogr.1","male.Demogr.2","female.Demogr.2","male.Demogr.3","female.Demogr.3","male.Demogr.4","female.Demogr.4","",""
"ageCat1","0.377762900704079","0.262544825304192","0.347445055246497","0.340375005063379","0.534845058264316","0.504661710950202","0.475506232066476","0.571994759971021","relative.walk.time","ELD"
"ageCat2","2.44478936066562","2.78286329375549","2.06092270986094","2.30750774155825","2.12468463077138","2.20283443475335","1.81944526653069","2.10210464817704","",""
"ageCat3","0.981753126942779","1","0.953907530556903","1","1.07505574448696","1","0.839798818504502","1","",""
"ageCat4","0.758244102477049","0.691394697074324","0.722318178426103","0.897772877455625","0.957080486025002","0.891129379517868","0.876743172776298","0.71235100754194","",""
"ageCat5","0.563198768505036","0.66224554523396","0.592304422067857","0.634407159973824","0.942971763876901","0.894513598084895","0.80604154883396","0.690058812756154","",""
"ageCat6","0.755944128890088","0.901816369054189","0.435350210540064","0.582825571937412","0.767290378340969","0.83419709225876","0.641216939116044","0.773941700078974","",""
"ageCat7","0.4577241075085","0.749939398950606","0.569400001014178","0.470507928434694","0.55279775120389","0.772247685671711","0.458764307620721","0.391028630002023","",""
"ageCat8","0.565121170764645","0.684815127070458","0.61257132247959","0.538288965541648","0.776962844856177","0.453967652237245","0.30773135745926","0.321092811312441","",""
"","","","","","","","","","",""
"ageCat1","0.805106684741131","0.0397253133223958","0.423824741520108","0.484263090239966","0.425009517205748","0.428014158670302","0.813614740021799","0.142229526480648","relative.cycle.time",""
"ageCat2","5.25006869211142","2.71852182880715","3.90087661344478","3.86060196949194","4.1659783125975","1.96032891895257","2.87565955569539","1.10449621977165","",""
"ageCat3","1.59688854999873","1","3.17988631406171","1","2.11181478233528","1","1.68375777540458","1","",""
"ageCat4","1.39974166828922","0.371926091253226","0.936847646975893","0.254527529505951","0.85083737508645","0.559103292669963","0.657079719383852","0.246089979491454","",""
"ageCat5","1.18546216872427","0.461201676065891","0.923275857960656","0.276236771056082","0.51840643084","0.19973741649831","0.435041183094511","0.244397939080765","",""
"ageCat6","0.858644303564719","0.478597907300089","0.827045987983483","0.211928433196821","0.365528516971995","0.446996676562026","0.591732024614331","0.135244636904607","",""
"ageCat7","0.586855442620802","0.334214365278345","0.658655995455958","0.132571807559441","0.481764733151838","0.180198789121484","0.671971237070152","0.148390878674924","",""
"ageCat8","0.745542051361694","0.107836110573244","0.399329519446298","0.1036659891785","0.517972395403475","0.150025071878801","0.315297694331318","0.160324081191128","",""
"","","","","","","","","","",""
"ageCat1","0.999640279458224","1.00036038909659","1.00004939741206","1.00041746491175","0.999889114174757","1.00072752931033","1.00013922754767","1.00058995695541","relative.walk.speed",""
"ageCat2","0.999846674849018","0.999820029172943","0.999575981484156","0.999763660463485","1.00036577131131","1.00029228431712","0.99995102152053","1.000104021138","",""
"ageCat3","0.999835344135236","1","0.999486305686007","1","1.00057742156044","1","1.00019929587832","1","",""
"ageCat4","0.999271029142097","0.99992210364003","0.999387261781874","0.999754469421847","1.00025406431112","1.0002119536397","0.999930459519015","0.999979383865759","",""
"ageCat5","0.999720896005033","0.999837948243636","0.999862381601072","0.999637790551262","1.00029879574226","1.00036477330564","1.00013100000953","1.00034225347121","",""
"ageCat6","1.00044969971584","0.999982960298753","0.999441367843671","0.999313356146895","1.00001122564744","1.0002566316276","0.999945977768715","0.99992953207892","",""
"ageCat7","1.00038899169614","0.999455258928971","0.999684738169596","0.999617015264029","1.00035726289911","1.00021888222866","1.00000462913544","1.00006673679867","",""
"ageCat8","0.999832664514451","0.999698798790587","0.999497954792193","0.999976773154071","1.00044186364817","1.0008295108058","0.999604675382388","0.9993517788133","",""
"","","","","","","","","","",""
"ageCat1","0.999712543605207","1.0019882746432","1.00072366076225","0.999512484660995","0.999848650457229","1.00019770446387","0.999975430016305","0.999825525646462","relative.cycle.speed",""
"ageCat2","1.0001751850396","1.0001066948876","0.99985507114651","0.999795100178642","0.999946309972524","1.00014206089659","1.00000097533429","0.999960663725753","",""
"ageCat3","1.00006875687569","1","0.999864381031931","1","1.00001281149425","1","0.999988664962529","1","",""
"ageCat4","0.999472495640463","1.00011881287233","0.999860627898146","1.00001977082365","0.999737168297747","0.999866078789545","0.999916807272287","0.999936765691594","",""
"ageCat5","1.00027320023314","1.00017708908138","0.999832431038928","0.999832431038928","0.999940145466515","1.00031791738755","1.00004144781894","0.99996038364156","",""
"ageCat6","1.00022313612189","1.00003749788913","0.999475305512899","0.999883960824581","0.999627376883898","0.999862334255542","0.999893542004999","0.999585928271924","",""
"ageCat7","0.999588965982254","1.00011043856438","0.999969221055829","0.999517225354489","1.0002261648962","1.00023282990483","0.999993307210717","0.999147082164888","",""
"ageCat8","0.999641858031121","1.00101310886518","0.99998271398362","1.00038330290176","1.00021732888223","0.999584825666754","1.00014965408114","1.0002415315452","",""
"","","","","","","","","","",""
"ageCat1","0.238360752586608","0.235272745562474","0.305028843452822","0.28124383124359","0.416701366588489","0.391287570553901","0.337175890382002","0.431886069723382","relative.walk.time","PLA"
"ageCat2","2.22178812448035","2.25888120765759","1.89474688732427","2.04867846651514","1.94072841101434","2.09605576285009","1.85069353078086","1.95884820642342","",""
"ageCat3","0.753114334544503","1","0.806097878676032","1","0.920833381393148","1","0.99499040992286","1","",""
"ageCat4","0.62988196237471","1.06396104729155","0.633375834037599","0.795990522913806","0.821628045920896","0.830747136470339","0.837383679984497","0.906544037795255","",""
"ageCat5","0.605828301615375","0.886342973206815","0.718844125272164","0.854124512597395","0.847452077900156","0.96394127041789","0.77040329837497","0.845379725358147","",""
"ageCat6","0.535621242601244","0.722528329772055","0.565985510184233","0.776152955128863","0.604688572771592","0.67754148360898","0.7498404197955","0.668406601049928","",""
"ageCat7","0.483622347240764","0.714197971172892","0.48018740482264","0.508602396892858","0.545434620460622","0.556347159151651","0.465110137930282","0.485997875454538","",""
"ageCat8","0.425770479891263","0.643176273639576","0.459953680289303","0.550946074402845","0.385223136314362","0.487220279610989","0.291290025740191","0.457942100942834","",""
"","","","","","","","","","",""
"ageCat1","0.373816166674145","0.0362191760790785","1.30963124129831","0.279191046036918","0.930302122093215","0.491438996884147","1.59156752499377","0.583327877569448","relative.cycle.time",""
"ageCat2","2.44629808105706","1.45538301409118","4.87444639370992","2.31367705278029","3.90789140258584","1.55890464197977","4.46870240322718","2.32937345799302","",""
"ageCat3","1.88660270348149","1","2.83796302711175","1","1.80745441669934","1","2.77778809718815","1","",""
"ageCat4","1.41362106157004","0.63121576466725","2.23885293304386","0.736526393230379","1.44678873709795","0.458937106888951","1.82052105608911","0.757936191983129","",""
"ageCat5","1.2580732311448","0.481836446736481","1.90474529036371","0.537417532744693","0.873157035618747","0.442242681374768","1.39356734510732","0.486593084721076","",""
"ageCat6","0.902361512319606","0.348302173108668","1.06687301794077","0.466558244469208","0.653420177470536","0.374329391356504","0.93825753025698","0.418927826465436","",""
"ageCat7","0.679188460566076","0.286922936009883","0.857505345650183","0.454647954809892","0.909480513662786","0.264170368653196","1.1441573036561","0.419222896949216","",""
"ageCat8","0.703886432350776","0.518072344934132","1.22395396159565","0.622467048419527","0.588326081566558","0.247606496430734","0.784152615711155","0.157093689261754","",""
"","","","","","","","","","",""
"ageCat1","1.00019553415671","0.999466085124952","0.9993695517263","0.999806184475527","0.999692152333782","1.00029072707744","0.999929044794811","1.00028504273071","relative.walk.speed",""
"ageCat2","0.999992477708425","1.00007145484809","0.999867000421647","0.999846049442967","1.00008590267801","1.00006526954993","0.999965431915544","0.999916585517037","",""
