,demogr1_walk,demogr1_cycle,demogr2_walk,demogr2_cycle,demogr3_walk,demogr3_cycle,demogr4_walk,demogr4_cycle,
county1,16.49458252,1.774798842,8.279449794,1.184415406,19.74156516,2.589977956,20.42799005,2.731592301,S2
county2,22.59670239,2.347024822,25.41547593,2.659444748,24.74600334,2.571966008,27.33720104,3.089972242,
county3,38.21537267,4.491939647,42.94709915,5.217552546,41.91446263,4.970737012,43.48291904,5.511730106,
county4,32.43912902,2.823069805,36.62792721,3.340923213,36.45057532,3.67769691,39.83758225,4.052332838,
county5,48.27994973,25.57737871,48.17994802,23.44595475,50.04625791,45.3192246,52.66451139,32.01391606,
county6,24.44166275,1.940973515,27.68328905,4.173368757,29.09548241,2.750700051,31.77785,2.944457895,
