,male.Demogr.1,female.Demogr.1,male.Demogr.2,female.Demogr.2,male.Demogr.3,female.Demogr.3,male.Demogr.4,female.Demogr.4,,
ageCat1,1.000116236,1.000049704,0,0,1.000082144,0.999510084,0.999804841,0.999693383,relative.cycle.speed,
ageCat2,0.99992222,0.999992761,0.999580035,0,0.99982452,0.999955578,0.999920628,0.999950477,,
ageCat3,0.999913499,1,0.999693835,1,1.000001708,1,0.999956108,1,,
ageCat4,0.999949095,0.99992401,0.999931382,0.999795142,0.999827015,0.99996787,0.999888623,0.999830657,,
ageCat5,0.999931362,0.999921,0.999662304,0.999976798,0.999949664,1.000044049,0.99979528,0.999844096,,
ageCat6,0.999961541,0.999909271,0.999456859,0.999981485,0.999843978,1.000124706,0.999812028,1.000032348,,
ageCat7,0.999817934,0.999836334,0.999282521,0.999233887,0.999649875,0.999495913,0.999647279,0.999571229,,
ageCat8,0.999868123,0.999859672,1.00015272,0,1.000207794,0.999528613,0.999735884,1.00008399,,
,,,,,,,,,,
ageCat1,0.223681601,0.324811485,0.338027594,0,0.387414321,0.421489672,0.412001042,0.278643741,relative.walk.time,YUB
ageCat2,2.012943826,1.94155006,2.101341201,1.515051071,2.131108085,2.166890346,2.091417461,2.135334529,,
ageCat3,0.991101551,1,1.510817219,1,0.984470579,1,0.935281648,1,,
ageCat4,0.521850412,0.795160004,0.467442978,0.763083662,0.605012706,0.834794843,0.646068116,0.74210512,,
ageCat5,0.5936749,0.683174828,0.631127821,0.577714575,0.493144804,0.692981473,0.620117528,0.755028458,,
ageCat6,0.414021664,0.526211734,0,0.556562884,0.557811367,0.4416235,0.486858094,0.394207873,,
ageCat7,0.301054578,0.405477494,0,0,0.317076072,0.419518294,0.420411949,0.357905573,,
ageCat8,0.552230981,0.624401125,0,0,0.971941524,0.379565739,0.752732341,0.512937482,,
, , , , , , , , , ,
ageCat1,0.165597695,0.223890874,1.644009652,0,0.339868102,0.118181344,0.470455888,0.230891904,relative.cycle.time,
ageCat2,2.618770921,1.278109719,3.351789596,0,2.416669488,1.06130331,4.511904122,1.472556426,,
ageCat3,2.00868044,1,0.748886992,1,1.643912153,1,2.822692751,1,,
ageCat4,1.152194185,0.44414276,1.091450021,0,0.857445753,0.474942242,1.744057064,0.651665182,,
ageCat5,0.620191952,0.177319517,0.030789404,0,0.540571371,0.415046855,1.194194262,0.66007995,,
ageCat6,0.413833978,0.10978717,0,0,0.247346616,0.045225136,0.698760749,0.615804695,,
ageCat7,0.528080588,0.230032531,0,0,0.513995051,0.015614462,0,0,,
ageCat8,0.384935248,0.351459321,0,0,0.427174311,0.115371868,0,0.738512083,,
, , , , , , , , , ,
ageCat1,0.999400554,0.999217402,0.999336123,0,1.000428371,1.000072019,1.000145958,1.000526125,relative.walk.speed,
ageCat2,1.000319302,1.000158399,0.99956954,1.000522346,0.999924848,1.000294113,0.999765482,0.999760325,,
ageCat3,1.000111919,1,0.999636493,1,1.000010293,1,0.999925133,1,,
ageCat4,0.999673501,0.999786748,1.001377413,0.997916723,1.000313168,1.000212311,0.999765138,0.99992966,,
ageCat5,1.000382969,1.000063752,1.000386392,0.997430352,1.000276556,1.000379381,0.999950587,0.999378819,,
ageCat6,1.000537877,1.000360186,0,0.997612007,1.000320036,0.99932621,1.000277404,0.99926914,,
ageCat7,1.000742579,0.999906231,0,0,1.000270086,0.998722462,1.001118692,0.998660519,,
ageCat8,1.000113411,1.000459893,0,0,0.999614821,1.000979568,1.000128226,0.999406089,,
, , , , , , , , , ,
ageCat1,1.000341476,1.000578072,0.999431172,0,1.00109818,1.00089824,1.0003068,0.999881165,relative.cycle.speed,
ageCat2,1.000318027,0.999898277,0.999925317,0,1.000055126,1.000005458,0.999890154,0.999872529,,
ageCat3,1.000063371,1,0.999331487,1,1.000187309,1,1.000038894,1,,
ageCat4,1.000152446,1.000243118,0.999677939,0,0.99974148,0.999851773,1.00021427,1.000214706,,
ageCat5,0.999980463,0.999756509,1.003484321,0,0.999890501,1.000106366,1.00045071,1.000062211,,
ageCat6,0.999908635,0.999824636,0,0,1.002323646,1.001820345,1.000214757,1.000015233,,
ageCat7,0.999746509,0.999791097,0,0,1.000446961,0.992868069,0,0,,
ageCat8,0.999287699,1.000298183,0,0,0.999381059,1.001553172,0,1.000015233,,
