"","male.Demogr.1","female.Demogr.1","male.Demogr.2","female.Demogr.2","male.Demogr.3","female.Demogr.3","male.Demogr.4","female.Demogr.4","",""
"ageCat1","0.29472827352591","0.104486261636982","0.443996173836728","0.380579762221166","0.537514028709368","0.253181212075086","0.599722965076577","0.415681029598433","relative.walk.time","ELD"
"ageCat2","2.10117240821423","2.24030717173201","1.99682498217798","1.95695607289778","2.05156688750176","2.29835044612675","1.95237943341268","1.99964510162162","",""
"ageCat3","0.866289922457362","1","0.793747046475455","1","1.11689004519911","1","0.976702621224649","1","",""
"ageCat4","0.66277683852184","0.895454512013606","0.786221031710825","0.695798064216836","0.896344914980228","1.01787812745137","0.940947307660472","0.877074932744557","",""
"ageCat5","0.811542188608711","0.899059777219401","0.614929683329818","0.876941353038068","0.977661155033493","0.992576061276025","0.928277144815836","0.892085923275002","",""
"ageCat6","0.451154483874771","0.876355118923149","0.540330747959676","0.662733020957578","0.625264848419949","0.839494886683828","0.733478874360968","0.71678948180017","",""
"ageCat7","0.806102381644896","0.634296265317321","0.515994718378602","0.71894055662525","0.574691867040542","0.623564328593608","0.704207189704624","0.639940326408895","",""
"ageCat8","0.557089947378139","0.68160150670111","0.51916320414347","0.659913912749009","0.562239381909225","0.498390023941184","0.486408074623156","0.385637796639845","",""
"","","","","","","","","","",""
"ageCat1","0.216028978594976","0.162273723871138","0.467327030275586","0.109285417463357","0.316384438779659","0.185397505021113","0.521582378560915","0.121564576216177","relative.cycle.time",""
"ageCat2","3.5445216044157","2.02963587428214","3.10826635180769","1.48131301255748","3.36792610455231","1.50656924531092","3.44622970104846","1.65739669829744","",""
"ageCat3","1.80684406465658","1","1.47076238053614","1","1.4414713320375","1","1.77357678585464","1","",""
"ageCat4","1.5723229376435","0.281060470535972","0.43000205650849","0.195331658630044","0.801544214723915","0.283404005262939","0.594149010839436","0.241898192376698","",""
"ageCat5","1.21429403323752","0.266547341125542","0.439472727108218","0.276376808695425","0.719551017839399","0.287313516527922","0.641526777927179","0.159576742377441","",""
"ageCat6","0.445662755223856","0.564020026224942","0.154915138667815","0.21229790927861","0.835017633268471","0.215009305018607","0.371117279144316","0.23162485726509","",""
"ageCat7","0.634393300911724","0.227186288730883","0.251062620547317","0.198525581236907","0.407836366214788","0.149328590383149","0.875364965006819","0.385039690295843","",""
"ageCat8","0.581603852410098","0.187795435355581","0.28955011226654","0.138479417933593","0.838764763133358","0.0487236262084626","0.268847313132034","0.265474908377689","",""
"","","","","","","","","","",""
"ageCat1","1.00097352072412","0.999067755667173","0.999897458120061","0.999218833503234","1.00034898389089","1.00011297593724","1.00036305419075","1.00040619233919","relative.walk.speed",""
"ageCat2","1.00066143629581","1.00018335299278","1.00001658992768","0.999905866448751","1.00009598606133","1.00018125696283","1.00021167627145","1.00016998144821","",""
"ageCat3","1.00065186857027","1","1.00025865717714","1","0.999918957975246","1","1.00008858152267","1","",""
"ageCat4","0.999936964663024","1.0003083803455","0.99993168573077","0.999751463552335","1.00014838355373","1.00004035481125","1.00031701210481","1.00031194506556","",""
"ageCat5","1.0004722892886","1.00026327362858","0.999769294194618","0.9998910762716","1.00004656834083","1.0000312166155","1.0001087828947","1.00028293192813","",""
"ageCat6","1.00020564763724","0.999927385397773","0.999789570082318","0.999566567862083","1.00016007343338","1.00007201054066","1.00030208566468","1.000310991615","",""
"ageCat7","1.00041898176907","1.00033835003692","0.999520134965694","0.999968051796196","1.00034114550975","1.00003108651904","1.00051280617355","1.00038145311804","",""
"ageCat8","0.999781362093373","0.99984805506034","0.999946660296246","0.999506647457588","1.0003941261482","1.00020930791612","1.00072021091204","0.999825776708259","",""
"","","","","","","","","","",""
"ageCat1","0.99957271234926","1.00047840627288","0.999638371055552","0.999520176675884","0.999324314944823","0.999114792516987","1.00013027960691","1.00169012427089","relative.cycle.speed",""
"ageCat2","1.00014404942005","1.00005094324378","0.999961819965351","0.999928148503226","0.999800748785577","0.999952805372498","1.00000213606032","0.999986783504534","",""
"ageCat3","1.0000241850777","1","1.00004268044022","1","0.999818689124612","1","0.999969861864454","1","",""
"ageCat4","0.999808237202927","0.999522314210358","1.0002278513797","1.00049795625601","1.00003595709223","1.00015333171235","1.00015608189105","0.999645309538679","",""
"ageCat5","1.00010259294195","0.999859123512816","1.00015774442522","1.00022620325217","0.99998803240949","0.999650812126045","0.999866409592791","0.999988541942407","",""
"ageCat6","0.999578497840922","1.00016127978476","0.999709581451735","0.999779665538869","1.00022912450061","0.999735319507141","0.999716739340877","1.0000361408246","",""
"ageCat7","1.00016366571082","0.999837277724951","0.999958562718286","1.00005777479912","0.999873998286377","0.999699621935089","1.00006350436801","1.00051005823014","",""
"ageCat8","0.999638116543137","1.00097417782845","0.999794747875601","0.999825889431471","0.999750251504411","0.999873998286377","1.00066979194504","0.999815843781316","",""
"","","","","","","","","","",""
"ageCat1","0.21490897589165","0.160765180150557","0.403912855797598","0.293841503432712","0.358629200673741","0.317499850032785","0.434117019874946","0.394267890459799","relative.walk.time","PLA"
"ageCat2","2.22970265219534","2.08546162516006","2.01319765508226","2.13918288628824","2.09275618192557","2.11968052178973","1.89289125060027","1.90891098902584","",""
"ageCat3","0.832649809778581","1","0.831868587649766","1","1.15930688074265","1","0.965456679570136","1","",""
"ageCat4","0.617897239567735","0.733771550354973","0.690028067289493","0.752942574164106","0.774846218370255","0.884693490285134","0.804366753430633","0.792772153334219","",""
"ageCat5","0.671637999537422","0.860012877791786","0.625225800204418","0.711707297798174","0.820889800121429","0.852033152778192","0.772730556433457","0.835336459321161","",""
"ageCat6","0.497130376123908","0.64347975481823","0.478945913534472","0.57507558107811","0.671078864665091","0.606265646167288","0.622096073593233","0.638002979832526","",""
"ageCat7","0.551785156129323","0.645061516593537","0.457302317838528","0.497672506858533","0.517453003165478","0.549690663415342","0.438788323487924","0.510651794504968","",""
