"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"90092411",0,0,2015,"3404","1","1","1","01",1,0,"A",,,,,"Y",300,5,"E","I","A","I-5 NORTHBOUND TO DEL PASO ROAD","DEL PASO ROAD",622,"S","N","2016-01-11",9250,"2015-05-25",215,"018899",,"3","7","0","1",,"2","105","-","Y",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",-121.53159,38.65485
"90071140",-121.3829431,38.683075,2015,"3400","4","2","4","12",0,2,"A",,,,,,1800,6,"D","C","A","I ST","WATT AVE",0,,"Y","2015-12-11",9250,"2015-06-30",1500,"016495",,"2","9","0","2",,"1","011","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","F","A","H","-","A","A","0","Y","A","08",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90066714",0,0,2015,"3400","4","3","4","03",0,1,"A",,,,,,2400,5,"C","C","A","ARDEN WAY E/B","FULTON AVENUE",30,"W","N","2015-12-07",9250,"2015-05-13",2220,"017317",,"3","9","0","2",,"1","046","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.40174,38.59598
"90040768",0,0,2015,"3400","4","1","4","03",0,1,"A",,,,,,1800,6,"C","C","A","WATT AVE (N/B)","LONGVIEW DR",228,"N","N","2015-10-29",9250,"2015-06-29",1710,"016495",,"2","9","0","2",,"1","011","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"F","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90026350",-121.3976547,38.6179651,2015,"3400","4","3","1","10",1,0,"A","Y",,,,,900,6,"G","B","D","MARCONI AVENUE","CALDERWOOD LANE",69,"W","N","2015-10-19",9250,"2015-06-03",655,"013299",,"1","9","0","2",,"1","042","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"B","F","A","H","-","A","D","0","Y","A","01",0,0,0,1,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90023570",-121.4780638,38.6551008,2015,"3400","5","5","4","03",0,1,"A",,,,,,2100,6,"C","C","A","NORTHGATE BLVD","DEL PASO RD",20,"S","N","2015-10-19",9250,"2015-06-26",1810,"018735",,"2","9","0","3",,"2","080","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","08",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90015160",0,0,2015,"3404","1","5","1","03",1,1,"A","Y",,,,,600,6,"D","C","E","I-5 N/B","43RD AVE",1055,"N","N","2015-10-19",9252,"2015-06-05",415,"018140",,"3","7","0","1",,"2","107","-","Y",,0,0,,,0,,,,"Y",4,"A","-",22350,,"N","A","H","-","C","D","0","Y","A","01",0,0,1,1,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",0,0
"90012599",0,0,2015,"3400","4","7","3","03",0,1,"A",,,,,,1500,6,"C","C","A","WALERGA ROAD N/B","HILLSDALE BOULEVARD",40,"N","N","2015-10-19",9250,"2015-06-14",1408,"018785",,"2","9","0","2",,"1","013","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90005831",0,0,2015,"3400","4","2","4","12",0,1,"A",,,,,,1800,6,"D","C","A","ELKHORN BLVD. W/B","SPRIG CIR",0,,"Y","2015-10-19",9250,"2015-06-23",1700,"015342",,"2","9","0","2",,"1","014","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90005579",0,0,2015,"3404","1","2","2","03",0,1,"A",,,,,,2400,6,"E","I","A","I-80 E/B","EL CAMINO AVE",1892,"W","N","2015-10-19",9250,"2015-06-30",2152,"017819",,"2","7","0","1",,"2","182","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","D","-","D","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",-121.53914,38.61087
"90005559",0,0,2015,"3400","4","1","3","12",0,1,"A",,"Y",,,,2100,6,"H","G","A","WATT AVE (N/B)","KARL DR",0,,"Y","2015-10-19",9250,"2015-06-29",1810,"016495",,"2","9","0","2",,"1","011","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90005538",0,0,2015,"3404","1","2","4","08",0,1,"A",,,,,,900,6,"E","I","A"," I-80 (W/B) TO I-5 (N/B)","I-80",800,"N","N","2015-10-19",9250,"2015-06-30",616,"014810",,"1","7","0","1",,"2","181","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",0,0
"90005308",0,0,2015,"3400","1","1","3","01",0,1,"A",,,,,"Y",300,6,"F","A","A","I-80 E/B","MADISON AVE.",1584,"W","N","2015-10-19",9250,"2015-06-29",155,"017999",,"3","9","0","1",,"2","184","-","Y",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90005292",0,0,2015,"3404","1","1","3","01",0,1,"A",,,,,,600,6,"E","I","A","I-80 E/B","MADISON AVE. O/C",2650,"E","N","2015-10-19",9250,"2015-06-29",422,"017862",,"3","7","0","1",,"2","184","-","Y",,0,0,,,0,,,,"Y",1,"A","-",23152,,"N","A","H","-","D","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",0,0
"90005146",-121.345893,38.6617051,2015,"3400","4","2","4","09",0,1,"A",,,,,,1800,6,"D","C","A","AUBURN BLVD","WALNUT AVENUE",0,,"Y","2015-10-19",9250,"2015-06-30",1604,"016225",,"2","9","0","2",,"1","021","-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90005149",-121.3778031,38.695645,2015,"3400","5","2","3","03",0,1,"A",,,,,,2100,6,"D","C","A","THOMAS DR","TURNER DR",0,,"Y","2015-10-19",9250,"2015-06-30",1815,"019133",,"2","9","0","3",,"2","010","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"F","A","H","-","A","D","0","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.37779,38.69563
"90004910",-121.3154734,38.6634651,2015,"3400","4","1","4","03",0,1,"A",,,,,,1800,6,"C","C","A","MADISON AVENUE","FLAGSTONE STREET",100,"W","N","2015-10-19",9250,"2015-06-29",1500,"016225",,"2","9","0","2",,"1","024","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004900",-121.4021189,38.714379,2015,"3400","4","1","4","08",0,1,"A",,,,,,1500,5,"E","I","A","ELVERTA RD","28TH ST",150,"W","N","2015-10-19",9250,"2015-05-11",1209,"015518",,"1","9","0","2",,"1","062","-","N",,0,0,,,0,,,,"N",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004835",-121.3279331,38.673265,2015,"3400","4","1","3","05",0,1,"A",,"Y",,,,1200,6,"H","G","A","AUBURN BLVD","MANZANITA AVE.",0,,"Y","2015-10-19",9250,"2015-06-22",1040,"015423",,"1","9","0","2",,"1","021","-","N",,0,0,,,0,,,,"N",2,"A","-",21650,,"N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004786",-121.3464131,38.689385,2015,"3400","4","2","4","09",0,1,"B",,,,,"Y",300,6,"D","C","A","ELKHORN BLVD","HILLSDALE BLVD",0,,"Y","2015-10-19",9250,"2015-06-30",145,"016141",,"3","9","0","2",,"1","014","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"C","M","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004709",-121.3776231,38.718075,2015,"3400","5","3","4","12",0,1,"A",,,,,,2400,6,"D","C","A","ELVERTA RD","NORTHAM DR",0,,"Y","2015-10-19",9250,"2015-06-24",2150,"016141",,"2","9","0","3",,"2","010","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004699",-121.0433854,38.4612158,2015,"3400","5","2","3","01",0,1,"A",,,,,"Y",2100,6,"E","I","A","IONE RD","PONY BROWN RD",1056,"S","N","2015-10-19",9260,"2015-06-30",1825,"016371",,"2","9","0","3",,"2","001","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004606",0,0,2015,"3401","2","5","3","08",0,2,"A","Y",,,"Y",,1500,6,"G","B","E","U.S. 50 W/B","FOLSOM BOULEVARD U/C",760,"E","N","2015-10-19",9260,"2015-06-26",1446,"012718",,"2","5","0","1",,"2","502","-","Y",,0,0,,,0,,,,"Y",4,"A","-",22107,,"N","A","H","-","A","D","0","Y","G","25",0,1,1,0,1,0,0,0,0,"-","-","FOLSOM","SACRAMENTO","CA",0,0
"90004501",0,0,2015,"3400","5","4","4","08",0,1,"A",,,,,,1800,5,"B","C","A","ALMOND AVE","BLYTHE AVE",5,"W","N","2015-10-19",9260,"2015-05-28",1626,"016685",,"2","9","0","3",,"2","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.14226,38.405
"90004491",-121.4646349,38.5211995,2015,"3400","4","6","3","09",0,2,"A",,,"Y",,,1500,6,"B","C","A","MARTIN LUTHER KING JR BLVD","35TH AVE",75,"S","N","2015-10-19",9252,"2015-06-20",1305,"018695",,"1","9","0","2",,"1","071","-","N",,0,0,,,0,,,,"N",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,2,0,0,0,0,0,0,2,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.46461,38.52133
"90004443",-121.3636431,38.6945651,2015,"3400","4","2","4","03",0,1,"A",,,,,,1800,5,"C","C","A","ELKHORN BOULEVARD","WALERGA RD",20,"E","N","2015-10-19",9250,"2015-05-05",1530,"016363",,"2","9","0","2",,"1","014","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004390",-121.3637432,38.689154,2015,"3400","4","2","3","00",0,2,"A",,,,,,1200,6,"C","C","A","WALERGA RD.","DON JULIO BLVD. ",36,"N","N","2015-10-19",9250,"2015-06-30",900,"015423",,"1","9","0","2",,"1","013","-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,"E","N","A","H","-","A","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004354",0,0,2015,"3404","1","2","4","03",0,2,"A",,,,,,1800,6,"C","C","A","I-80 E/B","TRUXEL RD",400,"W","N","2015-12-09",9250,"2015-06-30",1700,"016957",,"2","7","0","1",,"2","182","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","D","-","A","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",0,0
"90004204",-121.2873231,38.644605,2015,"3400","5","2","4","09",0,2,"A",,,,,,900,6,"A","C","A","WINDING WY","BANNISTER RD",0,,"Y","2015-10-19",9250,"2015-06-30",720,"014845",,"1","9","0","3",,"2","050","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004080",-121.326133,38.247375,2015,"3400","5","5","4","09",0,2,"A",,,,,,2100,6,"D","C","A","NEW HOPE RD","SARGENT AVE",0,,"Y","2015-10-19",9252,"2015-06-12",2025,"016747",,"2","9","0","3",,"2","080","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","D","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.32613,38.24739
"90004059",0,0,2015,"3401","2","3","4","04",0,1,"A",,,,,,900,6,"C","C","A","US 50 W/B","PRAIRIE CITY RD.",4224,"W","N","2015-10-19",9260,"2015-06-24",742,"012316",,"1","5","0","1",,"2","502","-","Y",,0,0,,,0,,,,"Y",3,"A","-",21703,,"N","A","H","-","A","D","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","FOLSOM","SACRAMENTO","CA",-121.14118,38.6419
"90004044",-121.2717491,38.6401929,2015,"3400","4","6","2","11",0,1,"A","Y",,,,"Y",300,6,"G","B","B","SUNRISE BLVD","FAIR OAKS BLVD",18,"N","N","2015-12-09",9260,"2015-06-13",200,"018705",,"3","9","0","2",,"2","301","-","N",,0,0,,,0,,,,"Y",2,"A","-",21456,"B","N","A","H","-","C","A","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004042",0,0,2015,"3400","4","7","4","09",0,2,"A",,,,,,1500,6,"A","C","A","GREENBACK LN.","HAYWORTH LN.",30,"W","N","2015-10-19",9260,"2015-06-21",1218,"018316",,"1","9","0","2",,"2","302","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A","07",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.26022,38.67906
"90004040",-121.365622,38.5579154,2015,"3400","4","6","3","08",0,2,"A",,,,,,600,6,"E","I","A","FOLSOM BLVD","NORCADE CIR",20,"W","N","2015-10-19",9260,"2015-06-20",340,"018370",,"3","9","0","2",,"2","101","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","07",0,1,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.36551,38.55817
"90004037",-121.2723185,38.660671,2015,"3400","4","4","4","03",0,1,"A",,,,,,1500,6,"C","C","A","SUNRISE BLVD","WILDRIDGE DR",27,"S","N","2015-10-19",9260,"2015-06-18",1435,"012638",,"2","9","0","2",,"2","301","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90004030",-121.2253827,38.7065576,2015,"3400","4","1","4","01",0,2,"A",,,,,"Y",1500,6,"C","C","A","HAZEL AVE","CREEK OAKS LN",211,"S","N","2015-10-19",9260,"2015-06-29",1232,"018456",,"1","9","0","2",,"2","307","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","A","D","0","Y","A","08",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.22533,38.70633
"90004028",-121.357859,38.5617735,2015,"3400","4","5","4","09",0,2,"A",,,,,,1800,6,"B","C","A","FOLSOM BLVD","LA RIVIERA DR",163,"E","N","2015-10-19",9260,"2015-06-19",1600,"016685",,"2","9","0","2",,"2","103","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.2128,38.33426
"90004025",0,0,2015,"3400","2","7","3","08",0,1,"A",,,,,,1500,6,"E","I","A","US-50 W/B","FOLSOM BLVD",1120,"W","N","2015-10-19",9260,"2015-06-14",1415,"016429",,"2","9","0","1",,"2","502","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","A","D","0","Y","D","22",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"90003759",0,0,2015,"3404","2","3","4","18",0,1,"A",,,,,,1800,6,"C","C","A","US-50 E/B","39TH ST",50,"E","N","2015-10-19",9252,"2015-06-24",1635,"015718",,"2","7","0","1",,"2","151","-","Y",,0,0,,,0,,,,"N",3,"C","-",0,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",-121.45805,38.56023
"90003432",0,0,2015,"3400","2","4","4","07",0,2,"A",,,,,,1800,6,"B","C","A","US-50 E/B","HAZEL AVE",3168,"E","N","2015-10-19",9260,"2015-06-11",1755,"017084",,"2","9","0","1",,"2","502","-","Y",,0,0,,,0,,,,"N",2,"A","-",21658,"A","M","A","H","-","A","D","0","Y","A","08",0,0,2,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",-121.12228,38.38115
"90002068",-121.3604725,38.6420274,2015,"3400","4","4","4","08",0,1,"A",,,,,,300,3,"E","I","A","WINDING WAY","MACEY DR",20,"W","N","2016-08-15",9250,"2015-03-26",145,"016141",,"3","9","0","2",,"1","026","-","N",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"8013626",-121.4535402,38.6149054,2015,"3404","0","1","4","-",0,1,"-","Y",,,,,2500,1,"-","-","-","LAMPASAS AV","FAIRFIELD ST",342,"W","N","2016-04-20",3404,"2015-01-26",2500,"0736",,"5","7","0","0",,"0","0A2","-","N",,0,0,,,0,,,,"N",3,"A","-",0,,"F","-","-","-","A","-","0","Y","-",,0,0,1,0,1,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",0,0
"7162803",-121.2973831,38.6363451,2015,"3400","4","1","4","11",0,1,"A","Y",,,,,1800,5,"G","B","E","FAIR OAKS BL","FAIRWOOD WY",0,,"Y","2016-02-03",9250,"2015-05-25",1725,"17818",,"2","9","0","2",,"1","053","-","N",,0,0,,,0,,,,"N",2,"A","-",21955,,"N","A","H","-","A","A","0","Y","-",,0,0,1,0,1,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7162670",-121.320163,38.6367623,2015,"3400","4","1","3","08",0,2,"A",,,,,,1200,4,"D","C","A","FAIR OAKS BL","CALIFORNIA AV",260,"E","N","2016-02-03",9250,"2015-04-27",920,"99999",,"1","9","0","2",,"1","048","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7162669",-121.3821762,38.5585565,2015,"3404","2","5","4","08",0,1,"C",,,,,,2400,4,"E","I","A","RT 50","WATT AV",65,"W","N","2017-01-23",9252,"2015-04-24",2325,"00001",,"3","7","0","1",,"2","151","-","Y","SAC",3,50,"-","R",5.33,"H","-","W","Y",1,"A","-",22107,,"N","B","H","-","D","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",-121.37989,38.5587
"7162666",-121.3818407,38.5585936,2015,"3404","2","5","4","03",0,2,"C",,,,,,2400,4,"C","C","A","RT 50","WATT AV",15,"W","N","2017-01-23",9252,"2015-04-24",2323,"00001",,"3","7","0","1",,"2","151","-","Y","SAC",3,50,"-","R",5.34,"H","-","W","Y",2,"A","-",22350,,"N","B","H","-","C","D","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",-121.22473,38.33318
"7162662",-121.3818407,38.5585936,2015,"3404","2","5","4","03",0,1,"B",,,,,,2400,4,"C","C","A","RT 50","WATT AV",20,"W","N","2017-01-23",9252,"2015-04-24",2322,"00001",,"3","7","0","1",,"2","151","C","Y","SAC",3,50,"-","R",5.34,"H","-","W","Y",2,"A","-",22350,,"N","B","H","-","D","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",0,0
"7089080",0,0,2015,"3450","0","6","4","03",0,2,"A",,,,,,1200,1,"C","C","A","ELK GROVE BL","LIGHT POLE 037849",37,"W","N","2015-10-20",340,"2015-01-03",954,"10068","4103","5","5","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","ELK GROVE","SACRAMENTO","CA",0,0
"7079783",0,0,2015,"3402","0","6","3","01",0,1,"A",,,,,,300,6,"B","E","A","INDUSTRY DR","ELM AV",587,"N","N","2015-10-08",3402,"2015-06-20",15,"210","50","5","3","0","0",,"0","050","-","N",,0,0,,,0,,,,"Y",3,"A","-",23152,"B","N","A","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","GALT","SACRAMENTO","CA",-121.30593,38.26376
"7069761",-121.3274331,38.660705,2015,"3400","4","7","3","12",0,1,"A",,,,,,1200,5,"D","C","A","MANZANITA AV","MADISON AV",0,,"Y","2015-10-06",9250,"2015-05-17",1100,"18374",,"1","9","0","2",,"1","023","-","N",,0,0,,,0,,,,"Y",2,"A","-",21457,"A","F","A","H","-","A","B","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7069113",-121.3255274,38.6608583,2015,"3400","4","3","4","03",0,1,"A",,,,,,2100,3,"E","I","A","MADISON AV","SCHUYLER DR",70,"W","N","2015-09-23",9250,"2015-03-25",1834,"15719",,"2","9","0","2",,"1","024","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","J","48",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7066599",-121.3925531,38.409115,2015,"3450","0","1","3","05",0,1,"A",,"Y",,,,900,3,"H","G","A","AUTO CENTER DR","ELK GROVE BL",0,,"Y","2015-09-19",340,"2015-03-30",817,"10167","4203","5","5","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21650,,"N","A","H","-","A","A","0","Y","L","04",0,1,0,0,0,0,1,0,0,"-","-","ELK GROVE","SACRAMENTO","CA",0,0
"7066107",-121.3564927,38.6726096,2015,"3400","4","3","4","03",0,1,"A",,,,,,1200,5,"C","C","A","HILLSDALE BL","WALERGA RD",100,"N","N","2015-09-24",9250,"2015-05-20",1020,"13299",,"1","9","0","2",,"1","017","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7066106",-121.4957531,38.6360951,2015,"3404","1","2","4","08",0,1,"A",,"Y",,,,1500,5,"H","G","A","RT 80","TRUXEL RD",8,"W","N","2017-01-06",9250,"2015-05-26",1317,"14810",,"1","7","0","1",,"2","182","-","Y","SAC",3,80,"-","M",3.803,"R","2","E","N",2,"A","-",22107,,"N","A","H","-","A","D","1","Y","L","04",0,0,1,0,0,0,1,0,0,"FR","-","SACRAMENTO","SACRAMENTO","CA",0,0
"7066105",-121.4998238,38.6339614,2015,"3404","1","4","4","03",0,2,"A",,,,,,300,5,"C","C","A","RT 80","TRUXEL RD",300,"W","N","2017-01-06",9250,"2015-05-28",35,"18014",,"3","7","0","1",,"2","182","-","Y","SAC",3,80,"-","M",3.58,"H","-","E","Y",2,"A","-",22350,,"N","A","D","-","D","A","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SACRAMENTO","SACRAMENTO","CA",0,0
"7065360",-121.3644025,38.5813056,2015,"3400","4","3","4","07",0,3,"A",,,,,,1200,6,"B","C","A","EASTERN AV","FAIR OAKS BL",15,"N","N","2015-09-17",9250,"2015-06-24",915,"14845",,"1","9","0","2",,"1","051","-","N",,0,0,,,0,,,,"Y",3,"A","-",21658,"A","N","A","H","-","A","A","0","Y","D","22",0,0,3,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7065359",-121.3831332,38.5741237,2015,"3400","4","7","4","03",0,1,"A",,,,,,300,6,"B","C","A","WATT AV","FAIR OAKS BL",25,"N","N","2015-09-17",9250,"2015-06-28",130,"18791",,"3","9","0","2",,"1","045","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7065143",-121.3564927,38.6726096,2015,"3400","4","1","4","03",0,1,"A",,,,,,1200,4,"C","C","A","HILLSDALE BL","WALERGA RD",100,"N","N","2015-09-17",9250,"2015-04-20",1020,"013299",,"1","9","0","2",,"1","017","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
"7065142",-121.3273381,38.665458,2015,"3400","4","4","4","08",0,1,"A",,,,,,1500,3,"B","C","A","MANZANITA AV","NONNIE AV",90,"S","N","2015-09-17",9250,"2015-03-05",1340,"015719",,"1","9","0","2",,"1","023","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","UNINCORPORATED","SACRAMENTO","CA",0,0
